tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,dog_stage,prediction,confidence,url_short
839239871831150596,2017-03-07 22:22:32,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt t,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,Odie,7422,29684,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,,Leonberg,0.927021,o ride
838921590096166913,2017-03-07 01:17:48,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain ,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,Arlo,2357,12183,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,,Border_terrier,0.664538,freeze
838561493054533637,2017-03-06 01:26:54,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't s,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13,10,Walter,1504,11892,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,,kelpie,0.216562,o sure
838476387338051585,2017-03-05 19:48:43,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you S,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,Stanley,5484,24664,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,,Great_Pyrenees,0.997692,tanley
838083903487373313,2017-03-04 17:49:08,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 petta,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13,10,Daisy,3582,19183,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,,chow,0.800975,ble af
837820167694528512,2017-03-04 00:21:08,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,,8952,37277,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,pupper,golden_retriever,0.887625,'s you
837482249356513284,2017-03-03 01:58:22,Twitter for iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sai,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13,10,Waffles,495,4204,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,,NaN,0.0,l with
837471256429613056,2017-03-03 01:14:41,Twitter for iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions.,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12,10,Vincent,2631,13967,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,,Norwegian_elkhound,0.976255, 12/10
837366284874571778,2017-03-02 18:17:34,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovat,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,Lucy,6005,23074,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,puppo,American_Staffordshire_terrier,0.660085,ive af
837110210464448512,2017-03-02 01:20:01,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark.,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,Clark,2731,17480,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,pupper,Siberian_husky,0.767696, 13/10
836989968035819520,2017-03-01 17:22:13,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone low,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12,10,Mookie,2610,13879,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,,toy_poodle,0.005887300000000001,er him
836753516572119041,2017-03-01 01:42:39,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore.,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12,10,Meera,5237,21029,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,doggo,schipperke,0.0115635, 12/10
836677758902222849,2017-02-28 20:41:37,Twitter for iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme c,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11,10,Oliver,2522,13782,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,,NaN,0.0,aution
836380477523124226,2017-02-28 01:00:19,Twitter for iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind.",https://twitter.com/dog_rates/status/836380477523124226/photo/1,12,10,Ava,3337,16037,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,pupper,NaN,0.0, 12/10
836260088725786625,2017-02-27 17:01:56,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good gir,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13,10,Lucy,4850,23177,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,,borzoi,0.564688,l Lucy
836001077879255040,2017-02-26 23:52:43,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling co,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13,10,,4935,20924,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,,Samoyed,0.963558,ntract
835574547218894849,2017-02-25 19:37:50,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy.,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11,10,Eli,4121,19447,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,,Staffordshire_bullterrier,0.6106550000000001, 11/10
835297930240217089,2017-02-25 01:18:40,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug ,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,Ash,3381,17847,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,,Rottweiler,0.341276,softly
835264098648616962,2017-02-24 23:04:14,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFy","https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12,10,Lola,1939,8503,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,,Chesapeake_Bay_retriever,0.0875033,Hh7rir
835172783151792128,2017-02-24 17:01:22,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would sti,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,,6516,28552,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,,Border_collie,0.663138,ll pet
834931633769889797,2017-02-24 01:03:08,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera.,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12,10,Tucker,1878,11838,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,,soft-coated_wheaten_terrier,0.196476, 12/10
834786237630337024,2017-02-23 15:25:23,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of m,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,6159,22943,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,,Border_terrier,0.156276,y love
834574053763584002,2017-02-23 01:22:14,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too.,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13,10,,2882,14993,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,doggo,golden_retriever,0.226564, 13/10
834458053273591808,2017-02-22 17:41:18,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbio",https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,1899,10512,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,,Rhodesian_ridgeback,0.468619,tic af
834209720923721728,2017-02-22 01:14:30,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him.,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,5476,22594,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,,golden_retriever,0.754799, 12/10
834167344700198914,2017-02-21 22:26:07,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with ,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11,10,Sunshine,4130,17194,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,,NaN,0.0,wonder
834086379323871233,2017-02-21 17:04:24,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 woul,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,Lipton,2512,14296,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,,Labrador_retriever,0.0452627,d boop
833863086058651648,2017-02-21 02:17:06,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,2729,14661,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,,kuvasz,0.494969, no to
833826103416520705,2017-02-20 23:50:09,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assert,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,3904,16728,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,,Chihuahua,0.438054,ive af
833722901757046785,2017-02-20 17:00:04,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor ,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,3636,22585,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,,West_Highland_white_terrier,0.918144,to pet
833479644947025920,2017-02-20 00:53:27,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passio,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,2357,16258,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,,golden_retriever,0.727039,nately
833124694597443584,2017-02-19 01:23:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive th,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,Gidget,5513,22133,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,pupper,Cardigan,0.7105229999999999,en pet
832998151111966721,2017-02-18 17:00:10,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him.","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,2522,14549,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,doggo,boxer,0.539036, 13/10
832757312314028032,2017-02-18 01:03:09,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one.,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,4127,18423,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,,Cardigan,0.160888, 13/10
832636094638288896,2017-02-17 17:01:29,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,3220,17379,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,,Eskimo_dog,0.5250319999999999,a pats
832397543355072512,2017-02-17 01:13:34,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely goo,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12,10,Eevee,2548,13126,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,,Pekinese,0.988916,d girl
832369877331693569,2017-02-16 23:23:38,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help C,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,3652,18792,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,,kelpie,0.50469,harlie
832273440279240704,2017-02-16 17:00:25,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow an,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,2673,12385,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,doggo,Pembroke,0.134081,ywhere
832032802820481025,2017-02-16 01:04:13,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,4746,13887,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,doggo,whippet,0.601712,8mCQwN
831939777352105988,2017-02-15 18:54:34,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would ,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,7031,26404,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,doggo,Pomeranian,0.153862,so pet
831911600680497154,2017-02-15 17:02:36,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all in,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,7458,30380,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,,bloodhound,0.777562,volved
831670449226514432,2017-02-15 01:04:21,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topi,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,2059,11469,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,,Pembroke,0.6248020000000001,cal af
831650051525054464,2017-02-14 23:43:18,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,,2243,7908,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,,Eskimo_dog,0.530416,0ke8Z6
831552930092285952,2017-02-14 17:17:22,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes.,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,2632,9872,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,,Chihuahua,0.257415, 13/10
831322785565769729,2017-02-14 02:02:51,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug ,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,1744,10042,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,doggo,Old_English_sheepdog,0.999715,softly
831315979191906304,2017-02-14 01:35:49,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 f,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,,1264,7117,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,pupper,briard,0.982755,or all
831309418084069378,2017-02-14 01:09:44,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at sam,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,2786,12819,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,,Doberman,0.369389,e time
831262627380748289,2017-02-13 22:03:49,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over.,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,2350,13066,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,,cocker_spaniel,0.26332300000000003, 12/10
830956169170665475,2017-02-13 01:46:03,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup ,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,1735,8735,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,,kuvasz,0.451516,Reggie
830583320585068544,2017-02-12 01:04:29,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet s,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,19297,73397,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,,Labrador_retriever,0.908703,o well
830097400375152640,2017-02-10 16:53:37,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82h","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,3455,10804,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,,toy_poodle,0.442713,Ctwhpn
829861396166877184,2017-02-10 01:15:49,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her ,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,2243,13441,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,,Border_terrier,0.394486,anyway
829501995190984704,2017-02-09 01:27:41,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for ,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,12224,34913,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,,French_bulldog,0.950851,me Leo
829449946868879360,2017-02-08 22:00:52,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely.,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,,2329,11519,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,doggo,Labrador_retriever,0.315163, 11/10
829374341691346946,2017-02-08 17:00:26,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow an,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13,10,Astrid,10706,38074,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,doggo,Staffordshire_bullterrier,0.757547,ywhere
829141528400556032,2017-02-08 01:35:19,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug ,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,Malcolm,8530,26952,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,,golden_retriever,0.57314,softly
829011960981237760,2017-02-07 17:00:28,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcom,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,18627,58302,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,,boxer,0.312221,e home
828770345708580865,2017-02-07 01:00:22,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,6746,28085,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,,Chesapeake_Bay_retriever,0.0338986, focus
828708714936930305,2017-02-06 20:55:28,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would sti,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,12882,40241,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,,Mexican_hairless,0.00838837,ll pet
828650029636317184,2017-02-06 17:02:17,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,one,1544,10467,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,,golden_retriever,0.649209, Grace
828409743546925057,2017-02-06 01:07:28,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 ris,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,1305,6898,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,,toy_poodle,0.0180398,e pup!
828408677031882754,2017-02-06 01:03:14,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breath,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,1477,8398,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,,Weimaraner,0.13303299999999998,s Bear
828381636999917570,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head appro,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,2554,13864,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,doggo,Bedlington_terrier,0.392535,vingly
828376505180889089,2017-02-05 22:55:23,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pe",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,1216,8112,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,,American_Staffordshire_terrier,0.5230859999999999,t well
828372645993398273,2017-02-05 22:40:03,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun.,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,3344,13756,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,,malamute,0.663047, 12/10
828046555563323392,2017-02-05 01:04:17,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af.,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,3260,12923,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,,NaN,0.0, 13/10
828011680017821696,2017-02-04 22:45:42,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultan,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,2451,11411,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,,American_Staffordshire_terrier,0.936662,eously
827933404142436356,2017-02-04 17:34:40,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge t,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,5987,22180,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,pupper,German_shepherd,0.8061149999999999,oo big
827653905312006145,2017-02-03 23:04:02,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more ,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,3433,16983,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,,collie,0.285555,treats
827600520311402496,2017-02-03 19:31:54,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,1082,8143,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,,Pembroke,0.32563800000000004, phone
827324948884643840,2017-02-03 01:16:53,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straigh",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,3510,17523,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,,golden_retriever,0.352486,t face
